chromosome_name	start_position	end_position	strand	ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_biotype
11	32613339	32614317	-1	ENSG00000270903	HNRNPA3P9		pseudogene
2	85600577	85600637	-1	ENSG00000252478	RNU7-162P		snRNA
11	115624966	115631345	-1	ENSG00000246100	LINC00900	283143	lincRNA
16	15702331	15704420	1	ENSG00000257769			antisense
3	75484499	75506637	1	ENSG00000272690			lincRNA
2	85614197	85614269	-1	ENSG00000273196			antisense
19	53100952	53102140	-1	ENSG00000268970			sense_intronic
16	15737151	15737229	1	ENSG00000272213	MIR484	619553	miRNA
11	32779814	32780160	1	ENSG00000244535			pseudogene
5	85058377	85058956	1	ENSG00000241965	RPS2P25		pseudogene
5	134209493	134237215	1	ENSG00000113621	TXNDC15	79770	protein_coding
16	15777147	15778427	1	ENSG00000262380			sense_intronic
19	53153690	53156537	-1	ENSG00000269825			sense_intronic
2	85661630	85661742	1	ENSG00000207207			misc_RNA
5	101569696	101571279	1	ENSG00000268424			protein_coding
19	53313077	53313961	1	ENSG00000255875			pseudogene
16	15820531	15826850	1	ENSG00000263335			antisense
11	33025796	33025891	-1	ENSG00000200615			misc_RNA
2	69092613	69098649	-1	ENSG00000163217	BMP10	27302	protein_coding
11	33097112	33098006	-1	ENSG00000213713	PIGCP1		pseudogene
19	53365060	53366119	-1	ENSG00000268225			pseudogene
16	15835008	15835648	1	ENSG00000263065			antisense
16	34988417	34988553	1	ENSG00000252806	RNA5SP420		rRNA
13	32313674	32377009	1	ENSG00000133105	RXFP2	122042	protein_coding
16	34988926	34989059	1	ENSG00000252673	RNA5SP421		rRNA
14	77787227	77797940	1	ENSG00000100577	GSTZ1	2954	protein_coding
16	34989294	34989404	1	ENSG00000252587	RNA5SP422		rRNA
11	33183203	33213144	1	ENSG00000247151	CSTF3-AS1	338739	antisense
17	36046435	36105237	-1	ENSG00000108753	HNF1B	6928	protein_coding
16	34989548	34989656	1	ENSG00000252936	RNA5SP423		rRNA
19	53418449	53426723	-1	ENSG00000213793	ZNF888		lincRNA
16	35019940	35021258	-1	ENSG00000260611			lincRNA
16	35037240	35037651	-1	ENSG00000261620	HMGN2P41		pseudogene
3	75495920	75540353	-1	ENSG00000239959	ENPP7P2		pseudogene
1	23707554	23751233	-1	ENSG00000204219	TCEA3	6920	protein_coding
19	53426635	53427328	1	ENSG00000269646			lincRNA
16	35071257	35072103	1	ENSG00000261515	VN1R70P		pseudogene
19	53430388	53445854	-1	ENSG00000213801	ZNF816-ZNF321P	399669	pseudogene
19	40899675	40919273	-1	ENSG00000105227	PRX	57716	protein_coding
3	180864021	180864251	1	ENSG00000242140			pseudogene
3	180949525	180949631	1	ENSG00000206932	RNU6-4P	101954271	snRNA
3	180949525	180949631	1	ENSG00000206932	RNU6-4P	26827	snRNA
3	180949525	180949631	1	ENSG00000206932	RNU6-4P	26826	snRNA
12	85408094	85430055	-1	ENSG00000231738	TSPAN19	144448	protein_coding
1	42846466	42888249	1	ENSG00000177181	RIMKLA	284716	protein_coding
12	67663061	67713731	1	ENSG00000111530	CAND1	55832	protein_coding
3	180960133	180960689	-1	ENSG00000237806	FAUP2		pseudogene
11	1910375	1912084	-1	ENSG00000184682	C11orf89		protein_coding
7	108210012	108215294	1	ENSG00000128590	DNAJB9	4189	protein_coding
19	53459294	53484907	-1	ENSG00000269082			processed_transcript
3	181138846	181160274	-1	ENSG00000241231			lincRNA
16	35113407	35113869	-1	ENSG00000261782			pseudogene
1	47533160	47583991	1	ENSG00000186160	CYP4Z1	199974	protein_coding
16	35136344	35136453	1	ENSG00000221580			miRNA
2	187692562	187713935	-1	ENSG00000163012	ZSWIM2	151112	protein_coding
HSCHR6_MHC_COX	31631877	31639232	-1	ENSG00000231325	LY6G5C	80741	protein_coding
19	53471504	53541151	-1	ENSG00000242779	ZNF702P	79986	pseudogene
HSCHR4_1	69564040	69580068	1	ENSG00000257745		101929773	protein_coding
HSCHR4_1	69564040	69580068	1	ENSG00000257745		7365	protein_coding
9	130697378	130700763	-1	ENSG00000136908	DPM2	8818	protein_coding
4	158509300	158509387	-1	ENSG00000221618			miRNA
X	49452053	49460596	-1	ENSG00000068985	PAGE1	8712	protein_coding
4	158558839	158588196	1	ENSG00000249275			lincRNA
4	158689165	158689265	-1	ENSG00000200521			misc_RNA
20	62271061	62284780	-1	ENSG00000197457	STMN3	50861	protein_coding
2	180809603	180871840	-1	ENSG00000163510	CWC22	57703	protein_coding
4	158736162	158736632	1	ENSG00000249627			pseudogene
10	76585340	76792380	1	ENSG00000156650	KAT6B	23522	protein_coding
4	158889564	158890767	-1	ENSG00000250475			pseudogene
11	33192927	33193036	-1	ENSG00000206808			misc_RNA
17	27206353	27224697	-1	ENSG00000132589	FLOT2	2319	protein_coding
11	33211608	33212049	-1	ENSG00000241950	RPL29P23		pseudogene
19	47421933	47508334	1	ENSG00000160007	ARHGAP35	2909	protein_coding
11	33218093	33218183	-1	ENSG00000200485			misc_RNA
11	33258554	33258955	1	ENSG00000241255			pseudogene
X	70882845	70885603	-1	ENSG00000237265			processed_transcript
11	33376011	33376091	1	ENSG00000223134			miRNA
4	159091904	159124029	1	ENSG00000248429		101929911	antisense
11	33424762	33425151	1	ENSG00000254537			pseudogene
11	33472192	33472489	1	ENSG00000255207			pseudogene
14	99439651	99439808	1	ENSG00000234648			pseudogene
16	730224	732870	1	ENSG00000103266	STUB1	10273	protein_coding
11	64808373	64812300	1	ENSG00000168061	SAC3D1	29901	protein_coding
12	130880682	131200826	-1	ENSG00000060709	RIMBP2	23504	protein_coding
14	99624753	99626006	1	ENSG00000229402			antisense
4	169137444	169239958	-1	ENSG00000137628	DDX60	55601	protein_coding
8	90769975	90803291	1	ENSG00000104312	RIPK2	8767	protein_coding
12	7623409	7656489	-1	ENSG00000177575	CD163	9332	protein_coding
14	99729285	99731072	1	ENSG00000235785			antisense
10	135108691	135109481	-1	ENSG00000235245			antisense
14	99791136	99798352	-1	ENSG00000258383			lincRNA
1	42896000	42921938	-1	ENSG00000066185	ZMYND12	84217	protein_coding
X	70911782	70912029	1	ENSG00000230934			pseudogene
14	99828628	99828716	1	ENSG00000216173			miRNA
10	135137576	135138249	-1	ENSG00000270235			lincRNA
16	15971020	15971123	-1	ENSG00000206778	RNU6-213P		snRNA
14	99910643	99910749	1	ENSG00000272439			snRNA
16	15978886	15980015	1	ENSG00000262171			antisense
14	99978838	99979913	1	ENSG00000258749			antisense
10	135158147	135158410	-1	ENSG00000230306	BANF1P2		pseudogene
HSCHR6_MHC_QBL	33130642	33142541	1	ENSG00000258213			protein_coding
X	70934221	70938135	-1	ENSG00000215115	CXorf49		lincRNA
X	15253410	15288589	-1	ENSG00000102048	ASB9	140462	protein_coding
14	100049354	100049455	1	ENSG00000200506			misc_RNA
16	16025554	16026151	-1	ENSG00000215003	RPL15P20		pseudogene
14	31803518	31926647	-1	ENSG00000203546			protein_coding
4	159103977	159104545	1	ENSG00000251073	NUDT19P5		pseudogene
1	47603107	47615413	1	ENSG00000162365	CYP4A22	284541	protein_coding
1	47603107	47615413	1	ENSG00000162365	CYP4A22	1579	protein_coding
10	44236885	44237798	-1	ENSG00000223746	TCEB1P30		pseudogene
10	135159258	135164230	-1	ENSG00000226699			antisense
14	100070893	100092077	1	ENSG00000247970			lincRNA
4	159120257	159121594	-1	ENSG00000250604			antisense
2	69172364	69180102	-1	ENSG00000183607	GKN2	200504	protein_coding
10	135185060	135185167	-1	ENSG00000265395	MIR3944	100500911	miRNA
19	53507293	53508403	1	ENSG00000268282			pseudogene
14	100157782	100159985	-1	ENSG00000258672			lincRNA
17	34580902	34757050	-1	ENSG00000234972	TBC1D3C	729877	protein_coding
17	34580902	34757050	-1	ENSG00000234972	TBC1D3C	729873	protein_coding
16	16188049	16189066	-1	ENSG00000241067	RPL17P40		pseudogene
10	44273010	44274273	-1	ENSG00000234973			lincRNA
10	135243898	135244822	-1	ENSG00000273327	OR6L2P		pseudogene
19	53510765	53516433	1	ENSG00000267943			lincRNA
14	100411652	100411814	1	ENSG00000199836	RNU1-47P		snRNA
14	100430866	100431715	1	ENSG00000271198	VDAC3P1		pseudogene
19	53638190	53638575	-1	ENSG00000268613			lincRNA
10	44282860	44285865	-1	ENSG00000226790	HNRNPA3P1	10151	pseudogene
6	41117080	41122075	-1	ENSG00000161911	TREML1	340205	protein_coding
14	61441045	61441153	1	ENSG00000206870	RNU6-398P		snRNA
16	16316884	16318118	1	ENSG00000262332			antisense
14	100440673	100441486	-1	ENSG00000242888			pseudogene
1	45477819	45481247	1	ENSG00000126088	UROD	7389	protein_coding
6	13786789	13814800	-1	ENSG00000050393	MCUR1	63933	protein_coding
14	61729679	61729750	-1	ENSG00000252380			snoRNA
16	16354723	16355092	-1	ENSG00000263029			pseudogene
14	100443452	100444435	-1	ENSG00000258693			lincRNA
14	61764882	61789536	-1	ENSG00000247287			processed_transcript
X	70938992	70939460	1	ENSG00000226870			pseudogene
10	44340754	44346070	1	ENSG00000204187	LINC00619	414260	lincRNA
19	29451413	29455850	-1	ENSG00000267240			lincRNA
10	135267432	135337062	1	ENSG00000214279		619207	pseudogene
14	100519140	100541215	-1	ENSG00000258560			antisense
8	17086737	17104387	-1	ENSG00000198791	CNOT7	29883	protein_coding
6	75794042	75915767	-1	ENSG00000111799	COL12A1	1303	protein_coding
16	16383992	16386099	-1	ENSG00000262848			antisense
14	62004226	62012005	-1	ENSG00000258926			antisense
14	100575756	100575851	-1	ENSG00000265154	MIR151B	100616247	miRNA
11	108130255	108136480	-1	ENSG00000269042			protein_coding
X	70939766	70940650	1	ENSG00000238106		101928194	lincRNA
8	38854388	38962663	1	ENSG00000168615	ADAM9	8754	protein_coding
19	29456038	29461781	1	ENSG00000267339	LINC00906	148145	lincRNA
14	100575992	100576090	1	ENSG00000199082	MIR342	442909	miRNA
16	16386035	16388663	-1	ENSG00000263198			antisense
X	70956304	70956553	-1	ENSG00000237182			pseudogene
14	62023031	62037371	-1	ENSG00000250548		101927780	lincRNA
7	143140546	143141502	1	ENSG00000185899	TAS2R60	338398	protein_coding
16	16394007	16394683	1	ENSG00000257381	MIR3179-2	100423006	lincRNA
16	16394007	16394683	1	ENSG00000257381	MIR3179-2	100422960	lincRNA
16	16394007	16394683	1	ENSG00000257381	MIR3179-2	100422886	lincRNA
10	44354859	44390881	1	ENSG00000226808	LINC00840	100506835	lincRNA
X	70964678	70964927	1	ENSG00000237717			pseudogene
14	31915242	31926716	-1	ENSG00000129480	DTD2	112487	protein_coding
10	82509388	82510987	-1	ENSG00000233703			pseudogene
16	84288876	84294655	-1	ENSG00000260858			lincRNA
14	62147759	62162541	-1	ENSG00000258777	HIF1A-AS1	100750246	lincRNA
16	16400227	16400291	1	ENSG00000264722	MIR3670-2	100846994	miRNA
16	16400227	16400291	1	ENSG00000264722	MIR3670-2	100500910	miRNA
X	70979235	70979305	-1	ENSG00000221684			miRNA
10	82535921	82537844	-1	ENSG00000231060	FARSBP1		pseudogene
10	44396813	44407774	-1	ENSG00000236769			lincRNA
16	84296421	84296534	-1	ENSG00000201361	RNA5SP433		rRNA
14	100673744	100704892	-1	ENSG00000258982			antisense
16	16402399	16403857	-1	ENSG00000257366	MIR3180-2	100422956	lincRNA
16	16402399	16403857	-1	ENSG00000257366	MIR3180-2	100422870	lincRNA
16	16402399	16403857	-1	ENSG00000257366	MIR3180-2	100422836	lincRNA
X	70980625	70981509	-1	ENSG00000231774		101928194	lincRNA
10	44407892	44409684	1	ENSG00000227029			lincRNA
2	242184617	242184714	-1	ENSG00000266621			miRNA
14	62182276	62217815	-1	ENSG00000258667	HIF1A-AS2		lincRNA
16	84329104	84330591	-1	ENSG00000260530			antisense
7	143174966	143175889	1	ENSG00000221855	TAS2R41	259287	protein_coding
14	20923350	20925927	1	ENSG00000100823	APEX1	328	protein_coding
16	16403732	16403825	1	ENSG00000265373		100422956	miRNA
16	16403732	16403825	1	ENSG00000265373		100422870	miRNA
16	16403732	16403825	1	ENSG00000265373		100422836	miRNA
2	242290755	242292519	-1	ENSG00000223374			antisense
8	14091	14320	-1	ENSG00000253620			pseudogene
10	44434451	44439914	1	ENSG00000233395	LINC00841		lincRNA
2	74740590	74744274	1	ENSG00000115297	TLX2	3196	protein_coding
16	84376070	84377013	-1	ENSG00000260504			lincRNA
18	22006580	22033499	1	ENSG00000154059	IMPACT	55364	protein_coding
14	62200856	62242978	1	ENSG00000258964			processed_transcript
2	242417320	242417397	1	ENSG00000263752	MIR3133	100422942	miRNA
14	100730118	100731742	1	ENSG00000258904			sense_intronic
X	70981815	70982283	-1	ENSG00000234442			pseudogene
16	84492865	84500967	-1	ENSG00000261286			antisense
19	40927499	40931932	-1	ENSG00000197019	SERTAD1	29950	protein_coding
2	242417731	242418408	1	ENSG00000224232			pseudogene
19	29492577	29492682	1	ENSG00000252272	RNA5SP470		rRNA
14	100746296	100757793	-1	ENSG00000259052			sense_overlapping
2	242483818	242498392	-1	ENSG00000234235	BOK-AS1	100379249	antisense
19	47523077	47549033	1	ENSG00000130751	NPAS1	4861	protein_coding
10	44529988	44530059	1	ENSG00000238957			miRNA
10	82700421	82700957	-1	ENSG00000227209	WARS2P1		pseudogene
11	33686766	33718247	-1	ENSG00000255202			antisense
14	62278692	62437037	1	ENSG00000258882			lincRNA
16	84529205	84531101	1	ENSG00000261243			antisense
8	100584	100728	-1	ENSG00000254193			pseudogene
10	44755050	44757261	-1	ENSG00000237590			lincRNA
19	29493462	29504862	1	ENSG00000267014		100505835	lincRNA
7	143208026	143209004	-1	ENSG00000176510	OR10AC1P		polymorphic_pseudogene
2	242521337	242522141	1	ENSG00000273113			lincRNA
11	108179246	108338258	-1	ENSG00000166323	C11orf65	160140	protein_coding
3	131999462	131999522	1	ENSG00000238701			snoRNA
10	82896296	82897091	-1	ENSG00000226466	RPA2P2		pseudogene
7	149473131	149531068	1	ENSG00000197558	SSPO		processed_transcript
16	84627999	84630432	1	ENSG00000261471			antisense
3	132105366	132107918	1	ENSG00000240890			pseudogene
2	242524383	242524490	1	ENSG00000207186	RNA5SP122		rRNA
11	33796245	33797216	1	ENSG00000254508		101928440	antisense
16	84861869	84862848	1	ENSG00000260859			sense_intronic
5	34656342	34832732	1	ENSG00000039560	RAI14	26064	protein_coding
14	100757454	100760993	1	ENSG00000258504			lincRNA
X	70983140	70987054	1	ENSG00000215113	CXorf49B		lincRNA
14	62298579	62299087	-1	ENSG00000258956	COX4I1P1		pseudogene
10	44787706	44789157	-1	ENSG00000229116			antisense
14	31952173	31953171	-1	ENSG00000214943	GPR33	2856	polymorphic_pseudogene
2	242629829	242633704	1	ENSG00000228989			antisense
16	84886574	84886673	1	ENSG00000265249			miRNA
2	242664030	242665108	-1	ENSG00000235351			antisense
10	82904408	82904487	1	ENSG00000265990			miRNA
16	84961959	84973209	1	ENSG00000260340			lincRNA
14	62536236	62547872	-1	ENSG00000258842			lincRNA
10	44910097	44910601	-1	ENSG00000214089			pseudogene
HSCHR6_MHC_QBL	33146871	33168663	-1	ENSG00000206286	VPS52	6293	protein_coding
10	83810018	83810104	1	ENSG00000221378			miRNA
2	242674130	242674913	-1	ENSG00000215692			antisense
11	33797734	33801041	1	ENSG00000255272			antisense
7	143268894	143271480	1	ENSG00000271079		441294	protein_coding
7	102395593	102396386	1	ENSG00000213385			pseudogene
16	85312426	85312641	-1	ENSG00000270313	COX6CP16		pseudogene
14	62570096	62583893	-1	ENSG00000258903			lincRNA
19	29704142	29706722	1	ENSG00000267498			lincRNA
7	102475052	102475155	1	ENSG00000252643	RNU6-1136P		snRNA
10	43572475	43625799	1	ENSG00000165731	RET	5979	protein_coding
14	100774196	100774293	1	ENSG00000198984	MIR345	442910	miRNA
2	242694208	242695155	-1	ENSG00000234793			antisense
16	85316564	85319569	1	ENSG00000179219	LINC00311	197196	lincRNA
10	44983783	44983893	-1	ENSG00000270767			pseudogene
13	32605437	32870794	1	ENSG00000073910	FRY	10129	protein_coding
3	75570954	75571163	1	ENSG00000243794			pseudogene
7	102497897	102498202	1	ENSG00000238324	RN7SKP198		misc_RNA
10	95066186	95242074	-1	ENSG00000138119	MYOF	26509	protein_coding
10	45086656	45097552	-1	ENSG00000234580			lincRNA
2	242740331	242741322	-1	ENSG00000215023			antisense
16	85339832	85339931	-1	ENSG00000266307	MIR5093	100847022	miRNA
14	62577593	62579268	1	ENSG00000259796			sense_overlapping
7	102613969	102629303	1	ENSG00000230257	NFE4		antisense
11	33808600	33809341	-1	ENSG00000255161			pseudogene
3	75589200	75629150	-1	ENSG00000272710			lincRNA
16	16404198	16428047	1	ENSG00000244257	PKD1P1		pseudogene
16	85475029	85475098	-1	ENSG00000264203			miRNA
3	75591300	75592080	-1	ENSG00000244674	RPS3AP15		pseudogene
10	45301891	45303671	1	ENSG00000227395	EIF2AP4		pseudogene
14	96967770	97033448	1	ENSG00000090060	PAPOLA	10914	protein_coding
19	29723999	29724292	-1	ENSG00000241604	RN7SL340P		misc_RNA
16	85613615	85617177	-1	ENSG00000270124			lincRNA
14	62581071	62584284	1	ENSG00000258403			lincRNA
3	75598948	75599096	1	ENSG00000221602			miRNA
2	242749407	242753111	-1	ENSG00000224272		101927206	antisense
7	102654703	102654802	1	ENSG00000264045			miRNA
5	131991955	131996802	1	ENSG00000169194	IL13	3596	protein_coding
11	33826314	33827187	1	ENSG00000255169			lincRNA
3	75639449	75639800	-1	ENSG00000239383			pseudogene
7	102670551	102671801	1	ENSG00000236226			antisense
10	45306472	45455137	-1	ENSG00000224812	TMEM72-AS1	220980	antisense
17	47366568	47439835	-1	ENSG00000198740	ZNF652	22834	protein_coding
9	130702858	130742792	-1	ENSG00000167106	FAM102A	399665	protein_coding
19	29777918	30016659	-1	ENSG00000264515		284395	processed_transcript
3	75647803	75648824	-1	ENSG00000244222	OR7E121P		pseudogene
16	85625872	85629326	1	ENSG00000260417			lincRNA
11	33831691	33832724	1	ENSG00000254619			lincRNA
8	105274	105481	1	ENSG00000253612	WBP1LP3		pseudogene
7	102729111	102730057	-1	ENSG00000233025	CRYZP1		pseudogene
16	85692984	85693279	1	ENSG00000263968	RN7SL381P		misc_RNA
14	62584197	62596352	1	ENSG00000186369	LINC00643	646113	lincRNA
8	150385	150562	-1	ENSG00000255464			pseudogene
3	75668657	75673000	-1	ENSG00000172971	UNC93B3		pseudogene
11	33836423	33843641	-1	ENSG00000255133			lincRNA
16	85775227	85775306	-1	ENSG00000222190	MIR1910	100302261	miRNA
10	45395062	45415668	-1	ENSG00000234504			antisense
16	85776893	85777831	1	ENSG00000269898			antisense
8	152660	152897	-1	ENSG00000253166			pseudogene
11	34210721	34210822	1	ENSG00000201867			misc_RNA
22	29663998	29696515	1	ENSG00000182944	EWSR1	2130	protein_coding
2	242786532	242787188	1	ENSG00000235151			antisense
10	45432956	45451173	1	ENSG00000223462			lincRNA
11	34356665	34357550	-1	ENSG00000254708			pseudogene
8	163186	182231	-1	ENSG00000223508	RPL23AP53		pseudogene
7	102781796	102782386	-1	ENSG00000224415	RPL19P12	100129424	pseudogene
10	45454365	45454906	-1	ENSG00000273363			sense_intronic
11	34426210	34426496	-1	ENSG00000220204			pseudogene
12	61994231	61994624	-1	ENSG00000258336			pseudogene
19	29938945	29939287	1	ENSG00000267574			lincRNA
3	75673837	75674304	-1	ENSG00000243422			pseudogene
2	242823514	243020873	1	ENSG00000233806		101927289	antisense
12	62169704	62170181	1	ENSG00000242922	RPL21P104		pseudogene
3	75679914	75680009	1	ENSG00000221795	MIR1324	100302212	miRNA
19	29980682	30017855	-1	ENSG00000266248			antisense
2	74745258	74753463	-1	ENSG00000144045	DQX1	165545	protein_coding
3	172361483	172361740	1	ENSG00000269496			protein_coding
2	203499901	203634480	1	ENSG00000138439	FAM117B	150864	protein_coding
3	75702712	75703924	-1	ENSG00000241532	AGGF1P3		pseudogene
19	30392603	30392776	-1	ENSG00000267433			pseudogene
X	71009236	71009486	-1	ENSG00000224617			pseudogene
12	62273099	62274553	1	ENSG00000257528	KRT8P19		pseudogene
14	31959162	32330430	1	ENSG00000151413	NUBPL	80224	protein_coding
19	30412089	30412560	1	ENSG00000267258			pseudogene
10	45497670	45642669	-1	ENSG00000226937	CEP164P1		pseudogene
X	71068625	71068854	1	ENSG00000229030			pseudogene
12	62415351	62415955	-1	ENSG00000213363	RPS3P6		pseudogene
8	183119	183692	1	ENSG00000272812			sense_intronic
19	30447276	30447895	-1	ENSG00000242100	RPL9P32		pseudogene
8	184347	184887	-1	ENSG00000272240			antisense
X	71185822	71185924	-1	ENSG00000201392	RNU6-1078P		snRNA
2	69201705	69208106	1	ENSG00000169605	GKN1	56287	protein_coding
2	242912834	242919427	1	ENSG00000237940			lincRNA
1	42921788	42939056	1	ENSG00000127125	PPCS	79717	protein_coding
X	71264395	71264742	1	ENSG00000196933	RPS26P11		pseudogene
19	30519648	30520823	-1	ENSG00000267006			lincRNA
19	30528192	30528318	1	ENSG00000267692	TAF9P3		pseudogene
7	143318043	143427502	1	ENSG00000170379	FAM115C	101930379	protein_coding
7	143318043	143427502	1	ENSG00000170379	FAM115C	101928422	protein_coding
7	143318043	143427502	1	ENSG00000170379	FAM115C	285966	protein_coding
19	30528330	30529063	1	ENSG00000266910			pseudogene
15	65950384	66084631	-1	ENSG00000174485	DENND4A	10260	protein_coding
12	125420001	125420441	-1	ENSG00000241129	RPL22P19		pseudogene
1	44171495	44396831	1	ENSG00000126091	ST3GAL3	6487	protein_coding
8	187045	187669	1	ENSG00000273402			antisense
8	90914087	90940116	1	ENSG00000164823	OSGIN2	734	protein_coding
